HTTP/1.1 200 OK
Content-Type: application/json;charset=utf-8
Content-Length: 523475
Connection: Keep-Alive

[01-20 00:00:20.071] [info] [3974199] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:59750,curTimestamp: 1768867220engine: mysql,obPid: 3758219328,dmSysPath: 
[01-20 00:39:51.408] [info] [3974199] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:62121,curTimestamp: 1768869591engine: mysql,obPid: 3490210368,dmSysPath: 
[01-20 00:40:21.423] [info] [3974209] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:62151,curTimestamp: 1768869621engine: mysql,obPid: 604417040,dmSysPath: 
[01-20 00:40:51.439] [info] [3974214] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:62181,curTimestamp: 1768869651engine: mysql,obPid: 805772960,dmSysPath: 
[01-20 00:41:21.453] [info] [3974218] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:62211,curTimestamp: 1768869681engine: mysql,obPid: 805348832,dmSysPath: 
[01-20 00:41:51.467] [info] [3974201] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:62241,curTimestamp: 1768869711engine: mysql,obPid: 3355842960,dmSysPath: 
[01-20 00:42:21.481] [info] [3974214] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:62271,curTimestamp: 1768869741engine: mysql,obPid: 3288571216,dmSysPath: 
[01-20 00:42:51.505] [info] [3974212] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:62301,curTimestamp: 1768869771engine: mysql,obPid: 3489721984,dmSysPath: 
[01-20 00:43:21.519] [info] [3974202] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:62331,curTimestamp: 1768869801engine: mysql,obPid: 805321488,dmSysPath: 
[01-20 00:43:51.533] [info] [3974203] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:62361,curTimestamp: 1768869831engine: mysql,obPid: 3154536784,dmSysPath: 
[01-20 00:44:21.547] [info] [3974199] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:62391,curTimestamp: 1768869861engine: mysql,obPid: 939528944,dmSysPath: 
[01-20 00:44:51.561] [info] [3974206] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:62421,curTimestamp: 1768869891engine: mysql,obPid: 3758201312,dmSysPath: 
[01-20 00:45:21.575] [info] [3974214] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:62451,curTimestamp: 1768869921engine: mysql,obPid: 3355486768,dmSysPath: 
[01-20 00:45:51.592] [info] [3974204] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:62481,curTimestamp: 1768869951engine: mysql,obPid: 604493744,dmSysPath: 
[01-20 00:46:21.606] [info] [3974217] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:62511,curTimestamp: 1768869981engine: mysql,obPid: 3221574800,dmSysPath: 
[01-20 00:46:51.624] [info] [3974218] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:62541,curTimestamp: 1768870011engine: mysql,obPid: 3758232736,dmSysPath: 
[01-20 00:47:21.639] [info] [3974205] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:62571,curTimestamp: 1768870041engine: mysql,obPid: 403008080,dmSysPath: 
[01-20 00:47:51.653] [info] [3974205] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:62601,curTimestamp: 1768870071engine: mysql,obPid: 3758228752,dmSysPath: 
[01-20 00:48:21.667] [info] [3974202] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:62631,curTimestamp: 1768870101engine: mysql,obPid: 470202768,dmSysPath: 
[01-20 00:48:51.681] [info] [3974204] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:62661,curTimestamp: 1768870131engine: mysql,obPid: 3490204304,dmSysPath: 
[01-20 00:49:21.702] [info] [3974201] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:62691,curTimestamp: 1768870161engine: mysql,obPid: 469801328,dmSysPath: 
[01-20 00:49:51.716] [info] [3974214] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:62721,curTimestamp: 1768870191engine: mysql,obPid: 604479056,dmSysPath: 
[01-20 00:50:21.733] [info] [3974207] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:62751,curTimestamp: 1768870221engine: mysql,obPid: 604046192,dmSysPath: 
[01-20 00:50:51.747] [info] [3974215] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:62781,curTimestamp: 1768870251engine: mysql,obPid: 3355779328,dmSysPath: 
[01-20 00:51:21.761] [info] [3974216] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:62811,curTimestamp: 1768870281engine: mysql,obPid: 3221649600,dmSysPath: 
[01-20 00:51:51.775] [info] [3974212] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:62841,curTimestamp: 1768870311engine: mysql,obPid: 604311632,dmSysPath: 
[01-20 00:52:21.788] [info] [3974217] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:62871,curTimestamp: 1768870341engine: mysql,obPid: 671566672,dmSysPath: 
[01-20 00:52:51.806] [info] [3974205] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:62901,curTimestamp: 1768870371engine: mysql,obPid: 671125088,dmSysPath: 
[01-20 00:53:21.822] [info] [3974208] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:62931,curTimestamp: 1768870401engine: mysql,obPid: 872898096,dmSysPath: 
[01-20 00:53:51.838] [info] [3974203] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:62961,curTimestamp: 1768870431engine: mysql,obPid: 939594016,dmSysPath: 
[01-20 00:54:21.852] [info] [3974217] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:62991,curTimestamp: 1768870461engine: mysql,obPid: 738447024,dmSysPath: 
[01-20 00:54:51.869] [info] [3974218] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:63021,curTimestamp: 1768870491engine: mysql,obPid: 3490202512,dmSysPath: 
[01-20 00:55:21.913] [info] [3974211] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:63051,curTimestamp: 1768870521engine: mysql,obPid: 805752752,dmSysPath: 
[01-20 00:55:51.927] [info] [3974212] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:63081,curTimestamp: 1768870551engine: mysql,obPid: 1006652560,dmSysPath: 
[01-20 00:56:21.943] [info] [3974204] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:63111,curTimestamp: 1768870581engine: mysql,obPid: 3758188800,dmSysPath: 
[01-20 00:56:51.957] [info] [3974203] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:63141,curTimestamp: 1768870611engine: mysql,obPid: 604450608,dmSysPath: 
[01-20 00:57:21.971] [info] [3974209] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:63171,curTimestamp: 1768870641engine: mysql,obPid: 872879824,dmSysPath: 
[01-20 00:57:51.985] [info] [3974215] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:63201,curTimestamp: 1768870671engine: mysql,obPid: 3422832640,dmSysPath: 
[01-20 00:58:22.000] [info] [3974213] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:63231,curTimestamp: 1768870701engine: mysql,obPid: 403096896,dmSysPath: 
[01-20 00:58:52.014] [info] [3974216] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:63262,curTimestamp: 1768870732engine: mysql,obPid: 402869568,dmSysPath: 
[01-20 00:59:22.028] [info] [3974199] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:63292,curTimestamp: 1768870762engine: mysql,obPid: 3758215088,dmSysPath: 
[01-20 00:59:52.042] [info] [3974215] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:63322,curTimestamp: 1768870792engine: mysql,obPid: 3288804000,dmSysPath: 
[01-20 01:00:22.058] [info] [3974203] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:63352,curTimestamp: 1768870822engine: mysql,obPid: 671657232,dmSysPath: 
[01-20 01:00:52.072] [info] [3974205] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:63382,curTimestamp: 1768870852engine: mysql,obPid: 3758106496,dmSysPath: 
[01-20 01:01:22.089] [info] [3974203] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:63412,curTimestamp: 1768870882engine: mysql,obPid: 3490217024,dmSysPath: 
[01-20 01:01:52.104] [info] [3974208] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:63442,curTimestamp: 1768870912engine: mysql,obPid: 805753280,dmSysPath: 
[01-20 01:02:22.118] [info] [3974214] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:63472,curTimestamp: 1768870942engine: mysql,obPid: 3288791536,dmSysPath: 
[01-20 01:02:52.132] [info] [3974205] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:63502,curTimestamp: 1768870972engine: mysql,obPid: 3154268048,dmSysPath: 
[01-20 01:03:22.146] [info] [3974217] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:63532,curTimestamp: 1768871002engine: mysql,obPid: 872513520,dmSysPath: 
[01-20 01:03:52.160] [info] [3974210] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:63562,curTimestamp: 1768871032engine: mysql,obPid: 604476416,dmSysPath: 
[01-20 01:04:22.198] [info] [3974215] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:63592,curTimestamp: 1768871062engine: mysql,obPid: 403102016,dmSysPath: 
[01-20 01:04:52.212] [info] [3974209] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:63622,curTimestamp: 1768871092engine: mysql,obPid: 604473984,dmSysPath: 
[01-20 01:05:22.227] [info] [3974208] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:63652,curTimestamp: 1768871122engine: mysql,obPid: 3221643664,dmSysPath: 
[01-20 01:05:52.240] [info] [3974212] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:63682,curTimestamp: 1768871152engine: mysql,obPid: 3221323264,dmSysPath: 
[01-20 01:06:22.255] [info] [3974214] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:63712,curTimestamp: 1768871182engine: mysql,obPid: 3422684992,dmSysPath: 
[01-20 01:06:52.269] [info] [3974202] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:63742,curTimestamp: 1768871212engine: mysql,obPid: 3154535104,dmSysPath: 
[01-20 01:07:22.305] [info] [3974208] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:63772,curTimestamp: 1768871242engine: mysql,obPid: 3490299376,dmSysPath: 
[01-20 01:07:52.324] [info] [3974208] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:63802,curTimestamp: 1768871272engine: mysql,obPid: 403081008,dmSysPath: 
[01-20 01:08:22.341] [info] [3974200] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:63832,curTimestamp: 1768871302engine: mysql,obPid: 671708192,dmSysPath: 
[01-20 01:08:52.354] [info] [3974218] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:63862,curTimestamp: 1768871332engine: mysql,obPid: 805346928,dmSysPath: 
[01-20 01:09:22.368] [info] [3974215] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:63892,curTimestamp: 1768871362engine: mysql,obPid: 939538880,dmSysPath: 
[01-20 01:09:52.383] [info] [3974208] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:63922,curTimestamp: 1768871392engine: mysql,obPid: 3423065616,dmSysPath: 
[01-20 01:10:22.397] [info] [3974215] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:63952,curTimestamp: 1768871422engine: mysql,obPid: 470175792,dmSysPath: 
[01-20 01:10:52.411] [info] [3974217] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:63982,curTimestamp: 1768871452engine: mysql,obPid: 402837040,dmSysPath: 
[01-20 01:11:22.425] [info] [3974201] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:64012,curTimestamp: 1768871482engine: mysql,obPid: 403011648,dmSysPath: 
[01-20 01:11:52.440] [info] [3974200] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:64042,curTimestamp: 1768871512engine: mysql,obPid: 604087568,dmSysPath: 
[01-20 01:12:22.454] [info] [3974203] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:64072,curTimestamp: 1768871542engine: mysql,obPid: 3221661344,dmSysPath: 
[01-20 01:12:52.468] [info] [3974200] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:64102,curTimestamp: 1768871572engine: mysql,obPid: 469796384,dmSysPath: 
